name;datetime;tempmax;tempmin;temp;humidity;precip;windspeed;sealevelpressure;solarradiation;solarenergy;description;stations;source
Dong Thap VietNam;2018-09-01;32;25;28.5;84.4;3.5;20.5;1010.5;237.3;20.5;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-06-29;30;24.5;27.3;94.8;0.8;13.6;1007.9;162.2;13.9;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-06-30;31.1;25;28;90.6;1.8;16.6;1007.5;182.1;15.8;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-07-01;30;26;27;92.4;15;20.9;1007.5;155.2;13.4;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-07-02;30;26;27.2;96;3;17.4;1006.9;159.8;13.8;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-03;26.3;23;24.4;99.1;53.4;18.4;1008.3;122.9;10.5;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-04;29.6;23;25.2;97.9;43.1;9.4;1009.2;186.8;16;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-05;33;24;28;85.9;1.1;16.6;1008.6;234.3;20.2;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-06;32;25;28.2;87.9;0.5;18.3;1008.2;271.1;23.4;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-07;33;25;28.4;86.3;6.5;18.8;1008.5;239.5;20.5;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-08;34;25;28.3;86.2;12.7;23.8;1009.5;219.9;19.1;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-09;34;25;28.8;84.5;0.1;20.2;1009.5;243.2;21;Partly cloudy throughout the day with morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-10;34;25;28.7;84.5;0.5;18.4;1009.4;274.8;23.6;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-11;34;25;28.9;82.7;0.5;16.6;1010.5;256.8;22.1;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-07-12;34;25;28.9;83.8;0.4;16.6;1010;253.2;21.9;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-13;34;25;28.9;84.9;2;22.3;1009.1;245.8;21.2;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-07-14;33;26;29.1;82.8;4;27.7;1007.4;234.6;20.3;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-07-15;33;25;28.8;85;3.3;23.1;1006.1;207;17.9;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-16;32;25;28.2;89;7.9;23.8;1006;156.6;13.8;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-17;32;24;27.5;89.7;25;28.8;1005.4;140;12;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-18;31.1;24;27.1;90.6;21;20.2;1005.6;88.6;7.7;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-07-19;32;24;27.6;89.9;40;20.5;1006.6;161.3;13.8;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-20;32;25.4;28.5;87.2;29;18.4;1007.6;226.3;19.8;Partly cloudy throughout the day with rain clearing later.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-21;33;25;28.9;86.2;1.2;16.6;1007.9;254.1;22;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-22;33.8;25;27.9;90.1;4.3;20.2;1007.9;239.2;20.7;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-23;33;26;28.9;88.6;2.5;20.5;1007.5;215.6;18.5;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-24;30;26;27.7;93.8;2;18.4;1008.4;228.8;19.9;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-25;28;24;26.1;97.2;21;16.6;1010.8;112.1;9.7;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-26;33;25;27.9;85.7;9.1;18.8;1009.5;203.6;17.4;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-07-27;32;24;27.1;91.5;8.2;18.4;1008.7;207.3;17.9;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-28;33;25;27.5;89.8;4;23.8;1008.7;165.2;14.3;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-07-29;31;25;27.7;89.1;13;21.1;1009.1;187.2;16.1;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-07-30;32.9;25;28.4;87.3;18;24.3;1007.5;167.6;14.5;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-07-31;33;26;28.7;89.2;0.3;31.7;1006.7;208.7;18.1;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-01;32;24;27.6;89.4;19;31.7;1007.8;155.1;13.4;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-02;28;23;24.8;97.4;74;24.1;1008.6;145.9;12.6;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-08-03;29;23.3;25;97.7;36;25.9;1007.7;149.2;12.9;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-04;29;24;25.7;96.7;72;18.4;1006.6;147.3;12.7;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-05;29.4;24;25.8;98.4;42;24.1;1006.8;149.2;13;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-06;29;23;25.6;97;13;27.7;1007.4;143.4;12.4;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-08-07;28.7;24;26.2;92.5;1.9;27.7;1006.5;157.6;13.7;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-08-08;29;25;26.8;93.4;3;27.4;1005.7;139.3;12.2;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-09;28.4;24;25.6;96.1;32;27.7;1005.1;142.3;12.2;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-08-10;31;24.4;27.3;91.8;13;28.5;1005.6;82.9;7.3;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-11;30;25;26.9;96;20;35.1;1007.1;146.3;12.8;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-12;32.8;25;28.4;87.7;0.8;18.4;1008.2;233.9;20.2;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-13;33;25;28.4;88.8;3.9;16.6;1009.2;233.2;20.1;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-14;33;25;28.5;87.6;3.6;22.3;1009;237.4;20.4;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-15;31;26;27.8;90.5;11;174.2;1009;218;18.8;Partly cloudy throughout the day with morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-08-16;31.8;26;28;89.9;2.6;25.9;1008.6;191.6;16.6;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-17;32;25.4;28.2;88.6;0.1;22.3;1009.7;189.4;16.3;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-18;33;25;28.5;86.3;0.5;14.7;1010.5;250.5;21.6;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-19;32;25;28.4;86.9;0.1;20.5;1008.7;240.7;20.7;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-20;33;26;28.5;88.4;0.7;23.8;1007.5;222.6;19.3;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-21;32;25;27.6;92.2;1.3;19.2;1008.2;202.9;17.4;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-22;31.6;25;27.7;90.1;5;21.1;1009.4;221.4;19.1;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-08-23;32;25;27.6;89.8;3;18.4;1009.6;212.5;18.3;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-08-24;32;25;28.1;89.4;0.2;25.9;1008.4;206.1;17.7;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-25;28.8;25;26.1;98.3;14;20.5;1008.6;131.3;11.4;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-26;31;24;27.2;90;6;19.7;1008.4;148.5;12.7;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-27;32;25;27.6;89.4;8;24.1;1007.6;240.3;20.7;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-28;32;24;28.1;87.8;6.3;25.9;1006.9;193.2;16.6;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-08-29;28.1;24;25.8;98.1;78;22.3;1005.7;108.8;9.3;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-08-30;31;24;26.9;90.1;20;31.7;1005.5;161.3;13.9;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-08-31;32;24;27.6;87.7;12.7;24.1;1007;207.6;17.9;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-01;32;23.4;27;89.7;2.1;22.7;1008.3;191.4;16.5;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-02;30;23;26.2;95;27.8;22.3;1007.4;73;6.5;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-03;29;24;26.5;94.2;6;20.2;1007.1;123.1;10.7;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-04;29;24;25.3;98.2;90.4;28.1;1007.9;191.3;16.8;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-05;30;24;25.6;96.8;7;22.3;1008.5;135.7;11.6;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-06;32;24;27;90.9;3.2;22.3;1008.6;181.1;15.9;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-07;32;24;27.8;87.8;18;22.3;1009.2;231.6;20;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-09-08;30.4;25;26.2;95.9;10;21.3;1009.7;216.5;18.8;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-09;31;25;27;92.4;12;25.9;1009.5;133.4;11.4;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-10;32;25;27.6;90.6;2.6;22.3;1010.5;254.7;22.1;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-11;33;25;28.4;86.8;0.1;18;1012.1;238.8;20.5;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-09-12;33;23;28.6;84.5;0;13.1;1010.7;269.1;23.3;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-13;31;25;27.6;92.4;10.2;24.1;1008.7;173.2;15.1;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-14;30;24;26.7;92.8;15.1;18.4;1008;119.6;10.4;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-15;29;24;25.9;96.4;37.8;23.1;1008.7;76.5;6.6;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-16;29.6;24;25.7;98.1;28.6;13;1007.2;148.5;12.9;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-17;30.2;24;26.1;96.5;66;19.8;1008.1;149.8;13;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-09-18;28;24;25.1;97.9;52.6;19.7;1009.4;85.3;7.3;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-09-19;30;24;26.2;93.1;10.1;18.4;1010.3;119.3;10.5;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-20;31.6;24;27;91.1;11;20.5;1009.7;183.5;15.8;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-21;30;24;26.3;93.9;29.1;14.8;1009.4;102.2;8.8;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-22;31;24;26.5;93;1.2;11.1;1010.8;148.2;12.7;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-23;33;24;27.8;87.6;10;16.6;1012;162.3;14;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-24;33;25;28.7;81.5;0.3;13.8;1011.3;254.7;22;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-25;34;27;29.5;80.4;0.9;18.4;1011.5;262.9;22.7;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-09-26;32;25;27.5;94.4;1.1;16.6;1012.4;224.1;19.3;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-27;33;24;28.4;86;0.4;11.2;1012;251.8;21.7;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-28;32.8;25;27.6;91.5;22;11.6;1011.6;198.4;17;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-29;33;25;28.3;88.1;0.9;9.5;1011.5;224.8;19.5;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-09-30;32.5;24;27.1;91.9;15;14.8;1010.6;191.5;16.6;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-01;32;24;27.4;92.2;45;11.2;1010.9;220.5;19;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-02;32;25;27.7;91;0.9;24.1;1011;219.2;19;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-03;33;24;27.7;88.1;4.7;14.8;1010.6;235.3;20.3;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-04;31.9;25;26.9;93;34;18.4;1010.3;173.1;15;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-05;32;25;26.7;93.1;7;13;1009.9;173.1;14.9;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-06;32;24;26.6;93.4;0.4;22.7;1010.2;160.3;13.7;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-07;32;24;27.8;86.3;1;13;1010.1;228.1;19.6;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-08;32;25;28.3;86.5;0.3;14.8;1010.2;220.3;19;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-09;31;23;26.2;95.8;4;20.5;1010.4;159.6;13.8;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-10;32;24;26.5;94.9;6;18.4;1010.6;203.3;17.6;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-11;33;25;27.5;87.7;27;16.5;1009.9;229.1;19.9;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-12;33;24.3;27.7;88.3;6;11.2;1009.3;207.8;18.1;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-13;32;25;27.2;94.7;2.9;16.9;1009.7;199.2;17.4;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-14;33;25;28.1;85;0.4;15.8;1010.6;214.2;18.5;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-15;33;25;28.8;81.8;22;22.4;1010.1;229.6;19.9;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-16;32;25;28.1;88;0.6;18.4;1010.1;206.7;17.8;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-17;32.1;25;28.3;84.5;12;16.7;1009.7;217.1;18.6;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-18;32.9;26;28.3;87.3;0.1;22.3;1009.9;217.3;18.7;Becoming cloudy in the afternoon with early morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-19;30.9;26;27.3;92.1;1;24.1;1010.8;186.2;16.1;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-20;31.1;26;28.5;88.5;5;18.4;1010.4;201.9;17.6;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-21;33;26;28.9;80.1;28;14.8;1009;221.7;19.2;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-22;33;26;28.5;85.3;6;11.1;1008.1;206.5;17.9;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-23;33;25;27.8;86.6;12;14.8;1008.6;227.9;19.8;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-24;32.9;25;27.6;88.3;3;14.8;1009.5;216;18.8;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-25;32;24;26.9;90.7;12;18.4;1010;224.6;19.4;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-26;33;25;28.5;83.5;0.6;18.4;1009.6;233.4;20.2;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-27;33;26;28.9;80;0.6;16.6;1009;231.8;20.2;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-28;31.2;24;27.8;85.9;6.6;11.2;1009.3;203.1;17.4;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-29;32;23.3;27.7;82;2;10.7;1009.2;218.1;18.7;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-10-30;33;25;28.6;82.9;0.5;13;1007.8;238.5;20.6;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-10-31;31;25;27.3;90.3;3;18.3;1007.2;172.7;14.9;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-01;32.8;24;27.1;87.8;39.3;16.5;1008.6;160.7;13.8;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-02;32;24;26.8;89.8;2;14.8;1009.1;168.9;14.6;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-03;31;24;26.5;92;1;9.4;1009.6;132.4;11.4;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-04;31.1;25;27.6;86.8;27;9.4;1009.9;197.4;17;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-05;31;25;27.9;78.3;1.4;11.2;1008.9;220.6;19.1;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-06;31;24.8;26.6;89.3;11.3;14.8;1008.2;158.7;13.7;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-07;31;24;26.6;89.4;35;13.8;1009.5;169.4;14.7;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-08;30.1;24;26.8;86.4;1.4;7.6;1011.1;166.6;14.3;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-09;31;24;26.6;75.9;0.1;14.8;1011;174.1;15.1;Partly cloudy throughout the day with morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-10;30;24;26;77.7;0.3;12.2;1009.6;209.8;18;Becoming cloudy in the afternoon with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-11;30;24;26.2;81.9;6.5;7.6;1008.3;85.3;7.3;Partly cloudy throughout the day with rain clearing later.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-12;31;22.2;26.6;80.2;0.4;11.2;1010.1;210.9;18.3;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-13;31.1;24;27.3;85.1;1;10.2;1011.1;185.6;16;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-14;31.1;24.5;27.3;86.6;0.1;13;1010.9;207.6;18;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-15;32;23;27.1;74.4;2;13;1010.6;213.1;18.3;Partly cloudy throughout the day with early morning rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-16;32;24;27.6;79.8;21;11.2;1010.6;209.5;18.2;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-17;33;24;28;80.2;0.4;14.8;1010.8;208.9;18;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-18;30;25;26.9;86.1;12;18.4;1010.8;164.9;14.3;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-19;33;24;27.7;79.3;0.6;14.8;1010.4;208.6;18;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-20;31;24;27.2;79.4;0;14.3;1010.6;222.4;19.2;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-21;31;24;26.8;84.7;0.2;16.6;1011;196.3;16.9;Partly cloudy throughout the day with rain in the morning and afternoon.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-22;32;24;27.3;82;0;10.8;1011.2;223.7;19.4;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-23;32;23.3;27.5;76.3;0;9.4;1011.3;237.9;20.7;Partly cloudy throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-24;31;25;28;80.2;4.5;14.9;1010.8;198.7;17.1;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-25;31.4;24;27.3;85.5;1.3;13;1011;216.1;18.6;Partly cloudy throughout the day with a chance of rain throughout the day.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-26;32;25;27.7;82;0.1;12.7;1010.1;227.1;19.5;Partly cloudy throughout the day with late afternoon rain.;48907099999;VVCT;48912599999;obs
Dong Thap VietNam;2019-11-27;32;25;27.8;81.2;2;29.5;1009.5;201.2;17.3;Partly cloudy throughout the day with afternoon rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-28;32;25;28.3;81.3;0.3;18.4;1009.8;219.1;19;Partly cloudy throughout the day with rain.;48907099999;VVCT;48912599999;remote;obs
Dong Thap VietNam;2019-11-29;32;25;28;79;0.1;13;1010.3;210.5;18.2;Becoming cloudy in the afternoon with afternoon rain.;48907099999;VVCT;48912599999;obs
